group_name,group_value,horizon,n,positive_rate,negative_rate,mean_car_sector_adj,median_car_sector_adj,std_car_sector_adj,stderr_car_sector_adj,mean_simple_sector_adj,median_simple_sector_adj,mean_abs_car_sector_adj
biotech_catalyst_event_type,safety_signal,1,5,0.6,0.4,-0.047132598980697465,0.005384472017584265,0.09599128690352499,0.04292860855279343,-0.04259346819587291,0.00539899434035207,0.06834579698587581
biotech_catalyst_event_type,phase_1_readout,1,4,0.25,0.75,0.013674576635596555,-0.0518608996480433,0.23031850351431854,0.11515925175715927,0.03526450005888693,-0.05049396542945017,0.15905173656885774
biotech_catalyst_event_type,phase_2_readout,1,4,0.75,0.25,-0.04119519980254767,0.08996814899804509,0.37084503627687165,0.18542251813843583,0.004958765087819311,0.09759971664304101,0.24842916657815592
biotech_catalyst_event_type,priority_review,1,2,0.5,0.5,-0.012077069571121802,-0.012077069571121802,0.023730746094317967,0.01678017148590841,-0.011865334194682442,-0.011865334194682442,0.01678017148590841
biotech_catalyst_event_type,accelerated_approval,1,1,1.0,0.0,0.023261193568472553,0.023261193568472553,,,0.023533845093905548,0.023533845093905548,0.023261193568472553
clinical_trial_readout_flag,false,1,68,0.36764705882352944,0.6323529411764706,-0.039019850514597554,-0.012844342370998327,0.1620690024327815,0.019653753402024816,-0.02744881697804315,-0.012762205765188495,0.0918003528512669
clinical_trial_readout_flag,true,1,29,0.4827586206896552,0.5172413793103449,0.0269422152163201,-0.004131718769832312,0.22452213340160032,0.041692713490243324,0.053900293067493374,-0.0041231949632005716,0.13946705557844938
designation_only_flag,false,1,88,0.3977272727272727,0.6022727272727273,-0.02170362356512996,-0.013284707641208319,0.1928231061655924,0.02055501218220911,-0.00399169859356403,-0.013196765132487132,0.11333120702380427
designation_only_flag,true,1,9,0.4444444444444444,0.5555555555555556,0.004210364445787235,-0.007217440636606889,0.04947024364077585,0.01649008121359195,0.005317602298223102,-0.007191457460192341,0.03486915417404514
event_direction_pre_price,positive,1,39,0.48717948717948717,0.5128205128205128,0.013918517263420402,-0.002836270376383253,0.09934361106035984,0.015907709031426055,0.018977580929679275,-0.0028322519615606723,0.06158517408612537
event_direction_pre_price,negative,1,34,0.2647058823529412,0.7352941176470589,-0.09501695952714354,-0.0490817727537845,0.19995452760964502,0.03429191857789284,-0.07551947837365182,-0.047895255716204066,0.12992356036596003
event_direction_pre_price,mixed,1,24,0.4583333333333333,0.5416666666666666,0.033988702372088904,-0.015791127429390137,0.23398693349746585,0.04776238279561102,0.06350523137071017,-0.015600194516404264,0.14448940682748548
market_cap_bucket,small_300m_2b,1,48,0.3958333333333333,0.6041666666666666,-0.035367979576240625,-0.030838065039455607,0.18845682348592413,0.02720139944255502,-0.016693287332342144,-0.030365519966696064,0.12237757574150239
market_cap_bucket,mid_2b_10b,1,34,0.4117647058823529,0.5882352941176471,0.02068452699248182,-0.0070593391384497104,0.11021255227696364,0.018901296780444055,0.027173369851001977,-0.007030225195995388,0.07239028860042192
market_cap_bucket,large_gt_10b,1,14,0.42857142857142855,0.5714285714285714,0.008253986365530272,-0.007194119176886437,0.11226529809717421,0.030004162993119313,0.014541411695989239,-0.0071535067825406196,0.0684559183380797
market_cap_bucket,micro_lt_300m,1,1,0.0,1.0,-0.9931923009216072,-0.9931923009216072,,,-0.62960760227512,-0.62960760227512,0.9931923009216072
regulatory_decision_flag,false,1,57,0.40350877192982454,0.5964912280701754,-0.03387165643884019,-0.032818889021881,0.22700893402511763,0.030068067845911206,-0.009395520418292273,-0.03228619268690869,0.13935750348389414
regulatory_decision_flag,true,1,40,0.4,0.6,0.001466470582363491,-0.006439032500304482,0.09399710505914985,0.014862247272452484,0.005803340207325816,-0.006418045338809242,0.0585897726769804
trial_phase,phase_3,1,40,0.5,0.5,0.017881953874430923,-0.0008666080505871274,0.1311920137575577,0.02074327871490137,0.026631913438950033,-0.0008658563206953018,0.08932271912354799
trial_phase,unknown,1,17,0.23529411764705882,0.7647058823529411,-0.026597513893865568,-0.013712370708426194,0.09832857337376283,0.023848182002136495,-0.021910069268903938,-0.01361878440492259,0.05919804470560926
trial_phase,phase_1_2,1,15,0.4,0.6,-0.03166303457787944,-0.028857241057030213,0.1356477672381923,0.035024102897582586,-0.02233746236124062,-0.02844484724648344,0.0944691737359333
trial_phase,phase_2,1,9,0.4444444444444444,0.5555555555555556,-0.1786013776936232,-0.060629732376291746,0.3830003628757033,0.12766678762523445,-0.11514076295071732,-0.05882833933816278,0.26055374865565484
trial_phase,phase_1,1,8,0.25,0.75,-0.07452538466417169,-0.05412665588635429,0.11761268764236234,0.04158236449274483,-0.0663050780055713,-0.05266136980959235,0.10320366822355062
trial_phase,phase_2_3,1,4,0.25,0.75,0.12361874328045261,-0.032163969048896054,0.4068764653653402,0.2034382326826701,0.2124960627609449,-0.031652002333109,0.2395689814956036
trial_phase,pivotal,1,4,0.5,0.5,0.012235002400372536,-0.008101164530496799,0.06399234412137414,0.03199617206068707,0.01389218985989879,-0.008032856868036287,0.0404416162532983
all,all,3,97,0.4329896907216495,0.5670103092783505,-0.01464095877378443,-0.014637405736944482,0.1907867888399415,0.019371463440679214,0.003619902140838914,-0.014530799692743068,0.11626687436583431
binary_catalyst_flag,true,3,68,0.39705882352941174,0.6029411764705882,-0.028728550458901905,-0.018908559673088784,0.1853103348190791,0.022472178940518745,-0.012435180152182609,-0.018726503207118494,0.116664581104088
binary_catalyst_flag,false,3,29,0.5172413793103449,0.4827586206896552,0.018392014832697923,0.0011490549657821123,0.20252401906255033,0.03760776620879598,0.04126630200033767,0.001149715382366745,0.11533432063475667
biotech_catalyst_event_type,fda_approval,3,24,0.5,0.5,0.03297960390024087,0.0007619634350039999,0.15372978306321639,0.03137996056446931,0.04622178273569921,0.0007646790851882912,0.09006794553663837
biotech_catalyst_event_type,phase_3_readout,3,16,0.5,0.5,0.07376405065510971,-0.002261805221579349,0.2364964464377101,0.05912411160942752,0.10938980107899017,-0.0022350038824848206,0.13627750090219248
biotech_catalyst_event_type,trial_halt,3,14,0.35714285714285715,0.6428571428571429,-0.10362715960579365,-0.043616549306870867,0.24207557646831146,0.06469741920358697,-0.07805020047631588,-0.042643504707391144,0.12902322290729215
biotech_catalyst_event_type,trial_discontinuation,3,9,0.2222222222222222,0.7777777777777778,-0.11289824801356693,-0.0900462669534207,0.17005712974857648,0.05668570991619216,-0.09537824847328455,-0.08611109856217092,0.15914328136765965
biotech_catalyst_event_type,orphan_drug_designation,3,7,0.5714285714285714,0.42857142857142855,-0.003510885070920763,0.0013980322250600405,0.05349803160508046,0.02022035532264522,-0.0022723582049632984,0.001399009927677941,0.04029638699565936
biotech_catalyst_event_type,fda_complete_response_letter,3,6,0.16666666666666666,0.8333333333333334,-0.0848352676193526,-0.06939866856444216,0.08256740833344615,0.03370800330016111,-0.07873327373016142,-0.06690686400316648,0.09274427385942546
biotech_catalyst_event_type,safety_signal,3,5,0.6,0.4,-0.008695682822869555,0.030953743303093764,0.19471261770958234,0.0870781298551111,0.0061905068746919145,0.03143779187771467,0.15774930767353607
biotech_catalyst_event_type,pivotal_trial_readout,3,5,0.6,0.4,-0.01879102923568407,0.005393787590650852,0.15861897057548266,0.07093656014556363,-0.00850803759410248,0.005408360251769384,0.11243585067823587
biotech_catalyst_event_type,phase_1_readout,3,4,0.25,0.75,0.01281612091432792,-0.04926186271483871,0.20559722398934407,0.10279861199467204,0.02992433856483273,-0.048015379776376876,0.14251545884290379
biotech_catalyst_event_type,phase_2_readout,3,4,0.5,0.5,-0.06846260984640644,0.01502610239323312,0.2973130914662751,0.14865654573313755,-0.036533234892983824,0.024420236491683567,0.22598471066613107
biotech_catalyst_event_type,priority_review,3,2,0.5,0.5,-0.014319433059223181,-0.014319433059223181,0.021875745554368296,0.015468488025005292,-0.014099459103460554,-0.014099459103460554,0.015468488025005292
biotech_catalyst_event_type,accelerated_approval,3,1,0.0,1.0,-0.0027976551893229805,-0.0027976551893229805,,,-0.002793745398975478,-0.002793745398975478,0.0027976551893229805
clinical_trial_readout_flag,false,3,68,0.4117647058823529,0.5882352941176471,-0.03358612808282516,-0.015273768945204786,0.1727142728460903,0.020944682058711132,-0.01956074318116693,-0.015157517130175102,0.1038421598179931
clinical_trial_readout_flag,true,3,29,0.4827586206896552,0.5172413793103449,0.02978219684741452,-0.00923320207390638,0.2247300868000659,0.04173132946689646,0.05797451875795606,-0.009190706952888594,0.14540068778835857
designation_only_flag,false,3,88,0.42045454545454547,0.5795454545454546,-0.015533612948206793,-0.015273768945204786,0.19987850396267734,0.021307120114465262,0.004491317423898172,-0.015157517130175102,0.12460085373257163
designation_only_flag,true,3,9,0.5555555555555556,0.4444444444444444,-0.005912784623876857,0.0011490549657821123,0.04721296416681684,0.01573765472227228,-0.0049006028490737995,0.001149715382366745,0.03477907611329179
event_direction_pre_price,positive,3,39,0.48717948717948717,0.5128205128205128,0.019690396215048922,-0.001439596943210433,0.14232668652014321,0.022790509549665914,0.03080742455511337,-0.0014385612205982667,0.08258093265324228
event_direction_pre_price,negative,3,34,0.3235294117647059,0.6764705882352942,-0.08880454371863758,-0.05332595407566779,0.1922265153993656,0.032966575417865886,-0.07036923973339683,-0.05192849736379873,0.1348184363098606
event_direction_pre_price,mixed,3,24,0.5,0.5,0.03463566804123662,-0.002261805221579349,0.22974126884549775,0.046895740127586606,0.06425812920614357,-0.0022350038824848206,0.1447251502280925
market_cap_bucket,small_300m_2b,3,48,0.3958333333333333,0.6041666666666666,-0.03217615197380403,-0.03173614349320235,0.19312605609676115,0.027875345118748954,-0.012144934618574329,-0.031235998937289955,0.12946284806854044
market_cap_bucket,mid_2b_10b,3,34,0.47058823529411764,0.5294117647058824,0.023264509113036385,-0.0063540383513250795,0.14215249041137432,0.024378950980034748,0.03444394960616109,-0.006331283450944636,0.0882952839013803
market_cap_bucket,large_gt_10b,3,14,0.5,0.5,0.01597836704459672,-0.00014527098871416032,0.13325046349678413,0.035612684359556696,0.025178921921386686,-0.00014442291911576088,0.08365873562621211
market_cap_bucket,micro_lt_300m,3,1,0.0,1.0,-0.8904081547820875,-0.8904081547820875,,,-0.5895118241559475,-0.5895118241559475,0.8904081547820875
regulatory_decision_flag,false,3,57,0.42105263157894735,0.5789473684210527,-0.028888757406009484,-0.03500188295634198,0.22370664256246311,0.02963066865643665,-0.004191113413575398,-0.03439640193356408,0.14463124802177377
regulatory_decision_flag,true,3,40,0.45,0.55,0.0056621542771362705,-0.0034296951557561814,0.13046276351331404,0.020627974127099165,0.01475059930587932,-0.00342362141597069,0.07584764190612056
trial_phase,phase_3,3,40,0.6,0.4,0.029220569676955556,0.00530064938041435,0.1617755152591563,0.02557895489331293,0.04365383139375656,0.005314727037639466,0.10126930344759547
trial_phase,unknown,3,17,0.29411764705882354,0.7058823529411765,-0.03156650366899213,-0.014637405736944482,0.12039045521136248,0.02919897430309645,-0.024632403382240348,-0.014530799692743068,0.07175552018156942
trial_phase,phase_1_2,3,15,0.3333333333333333,0.6666666666666666,-0.03939198673948246,-0.03368436590217623,0.15518933338065388,0.04006971357948688,-0.027541215940391318,-0.033123364285292056,0.1177303788808916
trial_phase,phase_2,3,9,0.3333333333333333,0.6666666666666666,-0.16836583052595605,-0.10090997478437969,0.3279535783763641,0.10931785945878802,-0.11879009971369742,-0.09598558668485369,0.23640554371202585
trial_phase,phase_1,3,8,0.25,0.75,-0.0470920706142936,-0.06127068606706435,0.11538940652468957,0.04079631591534962,-0.04022941126545673,-0.05943036816191383,0.10286969688731518
trial_phase,phase_2_3,3,4,0.25,0.75,0.1267047574129542,-0.03938702940215138,0.42037840749370076,0.21018920374685038,0.22230941582884142,-0.03848387305232759,0.2486137274808112
trial_phase,pivotal,3,4,0.5,0.5,-0.01906885366851801,-0.019902499049210275,0.09782397823668823,0.048911989118344115,-0.015361281813341676,-0.019173864622655468,0.07406319271301427
all,all,10,96,0.3958333333333333,0.6041666666666666,-0.014461091101718776,-0.02599031393606325,0.2125484155305115,0.02169313182028353,0.008527934845473114,-0.02565527058264161,0.14657037470048928
binary_catalyst_flag,true,10,67,0.373134328358209,0.6268656716417911,-0.03051239311739036,-0.027342108722545933,0.2129206773741003,0.026012400846761964,-0.008350150825876243,-0.026971696892761354,0.15255513649884536
binary_catalyst_flag,false,10,29,0.4482758620689655,0.5517241379310345,0.02262295148621212,-0.016636543351401332,0.2106563587354584,0.039117903774527306,0.04752213277583199,-0.016498920311512122,0.13274351123532174
biotech_catalyst_event_type,fda_approval,10,24,0.5416666666666666,0.4583333333333333,0.06664231731002679,0.027041531073445715,0.18757154280053076,0.038287880843993004,0.08778847370360122,0.027479150277241682,0.13849273287390154
biotech_catalyst_event_type,phase_3_readout,10,16,0.5,0.5,0.0822885993060194,0.0011425649573045867,0.24669651533597312,0.06167412883399328,0.12128487869677886,0.0011636633547947861,0.16400534972438707
biotech_catalyst_event_type,trial_halt,10,14,0.21428571428571427,0.7857142857142857,-0.1408451301938234,-0.08925493588555439,0.25350954548208243,0.06775327596219559,-0.10723222763005157,-0.08536179790174137,0.20027168185597338
biotech_catalyst_event_type,trial_discontinuation,10,8,0.25,0.75,-0.12925153325363528,-0.10652858085853416,0.16289380101988096,0.05759165565720498,-0.1112606022193036,-0.10094516812234755,0.1517211693566391
biotech_catalyst_event_type,orphan_drug_designation,10,7,0.5714285714285714,0.42857142857142855,0.011762370107496062,0.011376888819530188,0.07526650826148083,0.028448066130295248,0.014303550227281137,0.011441851744049547,0.06173024139196199
biotech_catalyst_event_type,fda_complete_response_letter,10,6,0.16666666666666666,0.8333333333333334,-0.09319736284512853,-0.055770612991273436,0.12124385113146915,0.04949759495367739,-0.08347548860879657,-0.053889812756128586,0.11060496516779132
biotech_catalyst_event_type,pivotal_trial_readout,10,5,0.6,0.4,-0.021230447685142515,0.001803406053375367,0.16609964479373612,0.0742820193594726,-0.009947759035950932,0.001805033168041259,0.1182084637251873
biotech_catalyst_event_type,safety_signal,10,5,0.2,0.8,-0.0584944862251686,-0.13900656011777587,0.27581305736520817,0.1233473490701309,-0.02534978710574818,-0.12977768032138182,0.21777225103812342
biotech_catalyst_event_type,phase_1_readout,10,4,0.5,0.5,0.0005349041292969092,-0.02790822847325673,0.1723130621604549,0.08615653108022744,0.011994489047502138,-0.026602271457048854,0.12302510013720325
biotech_catalyst_event_type,phase_2_readout,10,4,0.25,0.75,-0.07105166930435633,-0.019377948814056467,0.2751260164874865,0.13756300824374326,-0.04319961923733465,-0.01918771772427552,0.1741529714853243
biotech_catalyst_event_type,priority_review,10,2,0.0,1.0,-0.06584237069574927,-0.06584237069574927,0.050692449132260134,0.03584497453637526,-0.063120003628716,-0.063120003628716,0.06584237069574927
biotech_catalyst_event_type,accelerated_approval,10,1,0.0,1.0,-0.009229803397755554,-0.009229803397755554,,,-0.009187339507251924,-0.009187339507251924,0.009229803397755554
clinical_trial_readout_flag,false,10,67,0.3582089552238806,0.6417910447761194,-0.034577060231871085,-0.0284056718856725,0.20455339815853174,0.02499017499422189,-0.014139059672297876,-0.02800602381911732,0.14428232493344376
clinical_trial_readout_flag,true,10,29,0.4827586206896552,0.5172413793103449,0.03201373413001242,-0.00524836691404695,0.22681581272656548,0.042118639048162446,0.06089650838653024,-0.005234618299521987,0.15185655864504277
designation_only_flag,false,10,87,0.39080459770114945,0.6091954022988506,-0.015389845920988236,-0.0253459267140166,0.22217398209685257,0.023819551112086345,0.009710309204964173,-0.02502741537603903,0.15525240850703148
designation_only_flag,true,10,9,0.4444444444444444,0.5555555555555556,-0.005483127848780678,-0.029997396159374017,0.07576966311354302,0.025256554371181007,-0.00290168396294045,-0.029551939562696417,0.06264404790391472
event_direction_pre_price,positive,10,39,0.48717948717948717,0.5128205128205128,0.039278431841660265,-0.006935822917665608,0.1700480976027689,0.027229487927198648,0.05559430543414622,-0.006911825610303124,0.11897825703970091
event_direction_pre_price,negative,10,33,0.21212121212121213,0.7878787878787878,-0.11689396051330982,-0.09120988939134873,0.211296532422556,0.03678200507568566,-0.09148296581080823,-0.08717390172293371,0.1748504226373971
event_direction_pre_price,mixed,10,24,0.5,0.5,0.03905737955622796,0.0011425649573045867,0.23188029476525215,0.04733236696508542,0.06956007104126614,0.0011636633547947861,0.15252249998602213
market_cap_bucket,small_300m_2b,10,47,0.3829787234042553,0.6170212765957447,-0.03903328905554624,-0.027342108722545933,0.22527398596740936,0.03285958804783298,-0.012044153443248273,-0.026971696892761354,0.16076064921577551
market_cap_bucket,mid_2b_10b,10,34,0.38235294117647056,0.6176470588235294,0.029724360769295827,-0.026905108606453586,0.17798425509945295,0.030524047927199545,0.04702543349700483,-0.02654635489908097,0.13150025905794147
market_cap_bucket,large_gt_10b,10,14,0.5,0.5,0.016447354244628034,0.010926543909438863,0.12255313360703886,0.03275370268807648,0.023866173067043688,0.011212219800928569,0.08924323317145237
market_cap_bucket,micro_lt_300m,10,1,0.0,1.0,-0.79459138573518,-0.79459138573518,,,-0.5482342048386881,-0.5482342048386881,0.79459138573518
regulatory_decision_flag,false,10,56,0.35714285714285715,0.6428571428571429,-0.042319968394608797,-0.033067988496026456,0.23832296904733546,0.031847246341923575,-0.013430110658830626,-0.0325270248261294,0.1698263277988142
regulatory_decision_flag,true,10,40,0.45,0.55,0.024541337108327243,-0.014315290343053799,0.1651423280750281,0.026111294740992934,0.03926919855149835,-0.014200566439724727,0.11401204036283433
trial_phase,phase_3,10,40,0.5,0.5,0.04471113826093763,0.006309253289081395,0.1875882457336122,0.02966030593967891,0.0643831356979358,0.006396411315372497,0.13916960877942586
trial_phase,unknown,10,16,0.3125,0.6875,-0.04306833059409218,-0.023371443005448987,0.14139796531127533,0.03534949132781883,-0.03349223479728406,-0.023092745132479442,0.0932470692465305
trial_phase,phase_1_2,10,15,0.2,0.8,-0.1028781854826519,-0.060255543110426336,0.16916301109997198,0.04367770165229946,-0.08564173367420772,-0.058476097106885505,0.14947545994342235
trial_phase,phase_2,10,9,0.3333333333333333,0.6666666666666666,-0.12887746277833767,-0.11402807509740137,0.3289196570844592,0.10963988569481974,-0.08147032947146578,-0.10776709399496975,0.250265846871316
trial_phase,phase_1,10,8,0.375,0.625,-0.020498160514071877,-0.07245032805393481,0.18773132414588298,0.06637304617234184,-0.00371806927988913,-0.06988754644733947,0.13134862514326384
trial_phase,phase_2_3,10,4,0.5,0.5,0.11530413600886366,-0.057156887748531726,0.4499794517596081,0.22498972587980404,0.22157104346007053,-0.053577244756324915,0.2773206018816661
trial_phase,pivotal,10,4,0.5,0.5,-0.020444574843773725,-0.03715587195193352,0.1200194024454738,0.0600097012227369,-0.014862143810082357,-0.03574273848740178,0.0893556456148736
